handover_success_rate,ABS_QoS_DRB,ULDelay_gNBDU_Cell,DLDelay_gNBDU_Cell
0.989195621,3,0.251766459,0.674446672
0.985188112,0,0.322134712,0.598515723
0.97770696,2,0.750704241,0.797191383
0.968565774,1,0.235080773,0.988094468
0.971797108,2,0.605754142,0.18207957
0.97121857,3,0.871573725,0.55683085
0.933591628,2,0.341257858,0.318018998
0.987242394,3,0.481614362,0.637067738
0.981037607,2,0.450238622,0.133087781
0.979775906,2,0.606415566,0.49201728
0.967978051,2,0.32103614,0.597176259
0.976326257,3,0.482904233,0.763414142
0.989148908,2,0.756878174,0.824310166
0.982698905,1,0.907976306,0.961422541
0.970738132,4,0.66773038,0.611138382
0.984715475,2,0.415966105,0.713725985
0.971638792,2,0.130035059,0.728957833
0.966751072,2,0.266982265,0.899723278
0.964970941,2,0.701879412,0.255370407
0.968046689,2,0.440422784,0.317702186
0.971176866,1,0.489013477,0.650154744
0.835311412,2,0.854922656,0.938728824
0.960307427,2,0.635501429,0.464268606
0.97249393,2,0.742586187,0.495816905
0.973805386,1,0.661669401,0.900639279
0.963467167,1,0.966739611,0.713483136
0.973102592,2,0.63594888,0.356356432
0.975539566,4,0.981567549,0.655313012
0.984926396,2,0.740135192,0.578201888
0.963663875,3,0.858202061,0.745543909
0.98452637,0,0.793545503,0.915059523
0.981120928,4,0.693995511,0.907343876
0.961342196,2,0.940774488,0.239645361
0.97916278,4,0.234026874,0.696978639
0.987544841,0,0.775715439,0.788853364
0.973839814,0,0.751026001,0.869084071
0.963450428,2,0.180800133,0.658877177
0.970770326,4,0.115079579,0.82894471
0.960604757,0,0.928077447,0.632044143
0.977905443,1,0.160411853,0.851588079
0.979146417,2,0.945742781,0.142473733
0.97368722,1,0.975180235,0.664506681
0.96989559,3,0.583177747,0.653678811
0.91161768,2,0.606549766,0.385640087
0.979076355,4,0.708371287,0.775713824
0.967263618,4,0.738257059,0.993668082
0.972749611,3,0.875793989,0.598289878
0.962623052,2,0.059065148,0.262323744
0.963640274,3,0.419563067,0.776927681
0.827496251,3,0.9123241,0.422426462
0.966888171,0,0.821262592,0.574044578
0.966518153,0,0.674756233,0.752901159
0.983133363,3,0.647855639,0.434814094
0.96712137,1,0.296801981,0.408850212
0.88302492,3,0.666950522,0.961870532
0.985866991,0,0.665507821,0.683980362
0.983630426,1,0.657505792,0.583034338
0.969918108,0,0.649699883,0.815199046
0.975175452,1,0.551204578,0.708081314
0.988957026,2,0.927965503,0.440291013
0.962124126,1,0.278815197,0.340013626
0.985810115,0,0.967577376,0.703676842
0.97053183,0,0.514879533,0.754625339
0.962286229,1,0.613499485,0.806184616
0.967964632,2,0.94591043,0.233514107
0.965005263,0,0.39013212,0.641315605
0.892743216,1,0.552621897,0.749102979
0.892218104,2,0.407739164,0.54797071
0.962329536,1,0.899706403,0.523515796
0.967680426,1,0.815414915,0.44491856
0.983398628,4,0.73324524,0.757675139
0.965867849,3,0.83027215,0.745569853
0.974219191,4,0.062710323,0.846582205
0.978508515,0,0.411184096,0.383068497
0.974332493,1,0.433402717,0.756889868
0.968326126,2,0.650838817,0.7494458
0.968915885,2,0.50980921,0.951101836
0.983961423,2,0.394622819,0.915496795
0.974521446,0,0.677467848,0.470984871
0.981117851,4,0.74094021,0.537177193
0.989456524,0,0.195223141,0.472516775
0.962763002,1,0.974667752,0.787794219
0.963039676,0,0.360790245,0.674262385
0.976190711,1,0.631386871,0.783865072
0.989507365,2,0.393816677,0.425989857
0.987161116,1,0.696831183,0.912888329
0.960999092,1,0.813354956,0.753577253
0.976201543,2,0.096859012,0.491146453
0.967104511,3,0.68544397,0.418074521
0.988790113,0,0.087625068,0.588608852
0.986010379,1,0.826853814,0.266963578
0.970191017,4,0.367159638,0.81840093
0.970087665,4,0.846568513,0.802560558
0.973511573,3,0.891710008,0.735892147
0.987000817,4,0.704034587,0.292587428
0.960190776,0,0.641688974,0.379807736
0.985065071,4,0.516448952,0.802190236
0.97157739,4,0.834670373,0.657498164
0.976695553,0,0.966641199,0.924474908
0.855392133,4,0.393495263,0.968466527
0.987935101,3,0.682562298,0.541484352
0.977074454,4,0.536046452,0.626645749
0.969986037,4,0.719894866,0.989194787
0.972697977,3,0.289430052,0.449067395
0.97877828,0,0.759315602,0.463267083
0.988126104,1,0.297591453,0.634203515
0.974907094,4,0.82808552,0.423455163
0.975210113,4,0.451205571,0.731358751
0.865122141,3,0.766629398,0.334418215
0.970375967,4,0.694263545,0.159777061
0.988521057,1,0.476386064,0.676026634
0.977631418,4,0.454363064,0.642698171
0.970858726,3,0.152400326,0.430999866
0.972261291,1,0.733801512,0.582898239
0.972006221,4,0.452556535,0.258528645
0.968605435,2,0.337629521,0.868835925
0.968816508,4,0.545632252,0.925621235
0.976642546,3,0.525076638,0.397304686
0.965418074,1,0.648050624,0.998674942
0.963942393,0,0.628139135,0.929475011
0.985707408,0,0.160010371,0.250172195
0.986903959,1,0.759429569,0.564209597
0.983848044,1,0.638498167,0.709568822
0.983730079,3,0.514211132,0.997629697
0.984500213,1,0.758958172,0.9434606
0.966427996,4,0.520031342,0.369343511
0.976963065,1,0.527193533,0.480944199
0.973303688,2,0.510315791,0.652196093
0.982247343,4,0.619682902,0.631820097
0.977208695,4,0.754866366,0.553452152
0.984254159,3,0.933216514,0.749855668
0.971142168,0,0.400114412,0.54290035
0.987403332,4,0.32687279,0.800603872
0.975918726,3,0.361879374,0.888430412
0.987138141,0,0.704676576,0.768293334
0.973649599,4,0.795302494,0.922897541
0.984553497,0,0.640380257,0.717118375
0.932993127,2,0.321073502,0.466952316
0.987692715,0,0.469326252,0.908633887
0.865324604,1,0.40611382,0.880155297
0.978438506,2,0.829687669,0.39473581
0.97922756,3,0.951359626,0.889023717
0.806310793,0,0.449422795,0.792143441
0.96148886,2,0.970186727,0.682331421
0.980055933,2,0.523590936,0.874190684
0.984442941,2,0.201406433,0.543445091
0.909377405,0,0.883911884,0.666755851
0.987744433,2,0.662514344,0.495090697
0.978081455,0,0.614423869,0.299733356
0.982582196,3,0.796524985,0.218665102
0.980308074,0,0.771065154,0.552553959
0.983985274,0,0.431794283,0.577806771
0.983469175,0,0.524062701,0.937009539
0.964500426,3,0.585620107,0.871275856
0.971660424,4,0.284443803,0.596582927
0.868853074,4,0.429247252,0.068275922
0.864722822,3,0.834589949,0.773489101
0.965280122,2,0.06877144,0.752230909
0.972139983,3,0.756302346,0.27127532
0.979533703,3,0.699379582,0.859548941
0.981489679,1,0.687152486,0.338449438
0.982421449,1,0.366045222,0.406523357
0.970793421,3,0.185712753,0.505057437
0.817393915,2,0.623223652,0.612321868
0.973496507,1,0.645692851,0.648725092
0.988401665,1,0.562811711,0.733140635
0.984562854,1,0.620411308,0.186016698
0.965714471,4,0.649097631,0.880645748
0.965996349,1,0.966024448,0.792095019
0.986302703,1,0.565267395,0.341677315
0.963666758,0,0.652266894,0.682794053
0.981274255,2,0.675810472,0.085961842
0.966232717,1,0.140658473,0.532364297
0.973188447,0,0.262250541,0.841886421
0.980484727,4,0.574742915,0.403707637
0.982360798,4,0.514602452,0.791105372
0.9683818,3,0.275214723,0.814355375
0.966783561,1,0.546957607,0.581344696
0.971006637,2,0.826617745,0.700144767
0.978315288,2,0.547950776,0.805975163
0.966347623,2,0.319334343,0.945641681
0.975716447,3,0.61788497,0.862398082
0.984547226,0,0.491518421,0.345347273
0.980732994,4,0.648385989,0.655108857
0.968655213,4,0.367791409,0.759065237
0.970726303,2,0.440552834,0.822523716
0.970908658,3,0.702903417,0.651087589
0.963607401,1,0.846596717,0.905455845
0.960500328,4,0.396777038,0.827662584
0.982579065,3,0.422979577,0.438671384
0.965389852,1,0.776186745,0.571214723
0.976279974,4,0.674449511,0.133738758
0.969174242,3,0.790886328,0.696548867
0.983681424,1,0.763556202,0.465744006
0.964894283,4,0.474611888,0.623447554
0.967732148,3,0.128303064,0.757189325
0.985247387,4,0.946432799,0.555245478
0.976030162,2,0.676077251,0.958396031
0.96155773,2,0.498538381,0.533788186
0.966736029,1,0.109996575,0.836581227
0.967647662,0,0.995602864,0.37221063
0.981995953,0,0.072912553,0.789052075
0.808281289,3,0.56875143,0.875240624
0.989494721,3,0.635876217,0.554402675
0.961785439,4,0.724741126,0.553314826
0.984176054,4,0.742055355,0.85630559
0.983575145,3,0.469068387,0.551879232
0.960088241,3,0.845927927,0.905431804
0.974317742,3,0.457753696,0.559853076
0.965765955,2,0.561191679,0.79305381
0.989057946,4,0.972419328,0.601639202
0.962219808,2,0.569758883,0.113379744
0.96782242,4,0.574924287,0.614300746
0.978463386,3,0.721117315,0.429766753
0.978884331,1,0.294914342,0.659991242
0.985413829,1,0.598679916,0.447596127
0.976425237,5,0.709667436,0.549903388
0.987051119,5,0.73053654,0.634797316
0.983858263,5,0.336529363,0.380342558
0.972094476,6,0.317899948,0.47969784
0.975881447,5,0.546912794,0.775185974
0.967502938,5,0.570988845,0.758980257
0.980179786,8,0.870231209,0.704162321
0.985674242,8,0.2674046,0.190666252
0.983047834,5,0.744040727,0.506880542
0.982862627,7,0.683362349,0.888834231
0.979063948,7,0.410552534,0.590686172
0.962589539,8,0.515205888,0.802355736
0.984082053,8,0.523958253,0.528014947
0.981209072,6,0.873473664,0.979349635
0.974972725,2,0.797932519,0.574113375
0.989498417,2,0.564076012,0.826661087
0.973723296,4,0.435112028,0.339023692
0.974831137,1,0.279922527,0.349149208
0.973950876,3,0.41876807,0.771045932
0.971758247,2,0.945580461,0.529586573
0.985261026,1,0.402409858,0.082145026
0.974469977,2,0.371708057,0.65753344
0.968127811,2,0.82430861,0.699662974
0.962566196,2,0.709594156,0.623180515
0.964170145,2,0.504251363,0.267894641
0.966498085,3,0.318421122,0.753249558
0.982607311,1,0.371636671,0.861137498
0.968168666,1,0.865227877,0.52780022
0.97750425,0,0.799351952,0.695713641
0.970016217,1,0.777671306,0.552859013
0.966351994,3,0.715203504,0.401356184
0.982123653,0,0.925698386,0.529405468
0.981530264,3,0.538401403,0.806703866
0.978471448,2,0.9235969,0.258022734
0.987677877,3,0.833949623,0.738096013
0.989472194,1,0.88939146,0.611056677
0.976109937,2,0.987230034,0.386987982
0.982828121,3,0.537576652,0.563358364
0.978710512,0,0.352468471,0.464711621
0.978404083,0,0.910428929,0.987649457
0.973706912,2,0.173575427,0.952032844
0.972218952,1,0.515902099,0.621148637
0.968541706,0,0.559444738,0.587694931
0.976418611,1,0.590472225,0.627207674
0.987831017,3,0.603529755,0.815166494
0.983020004,2,0.539855252,0.682566863
0.969716721,1,0.385023596,0.298128627
0.981559495,4,0.562794215,0.25216344
0.969848103,4,0.513341834,0.449071248
0.961003771,3,0.330327297,0.904435962
0.97016761,4,0.560505068,0.515796013
0.969165518,2,0.709311849,0.370817894
0.978026194,2,0.744006044,0.46907919
0.96203589,1,0.665721039,0.883573122
0.974409052,2,0.700732537,0.623624078
0.961777459,0,0.616364322,0.379658916
0.965307775,2,0.722473337,0.644893833
0.983385814,3,0.258204783,0.552959415
0.968439255,1,0.547416754,0.894849046
0.986824532,0,0.72251149,0.224173169
0.981824059,2,0.053385293,0.527337381
0.963916679,1,0.45892432,0.836247384
0.980685175,1,0.363340266,0.066796049
0.96471631,0,0.637119418,0.826610768
0.977768052,0,0.605855883,0.937371574
0.985500441,8,0.876431979,0.444557715
0.962459967,8,0.704116384,0.461163849
0.97010174,6,0.655318565,0.451787983
0.968893959,5,0.721458212,0.527634359
0.989488929,7,0.562178578,0.802973417
0.973240764,5,0.686647535,0.436351979
0.988946681,5,0.545025024,0.591907335
0.980919006,5,0.665089318,0.550549399
0.973347059,7,0.144719237,0.872213217
0.966744819,5,0.711545775,0.923066826
0.962540814,5,0.431191075,0.705224139
0.972912261,5,0.759796374,0.632516158
0.982128923,5,0.759737288,0.817454721
0.982401515,5,0.891923894,0.823672621
0.980047658,7,0.296702905,0.375542899
0.976272687,6,0.594498178,0.691448413
0.96363989,5,0.666933523,0.989687481
0.981508811,5,0.941164485,0.762434862
0.976540968,9,0.172937338,0.960894079
0.978385,6,0.694484883,0.804342923
0.975614326,5,0.615378147,0.255980127
0.964465476,6,0.499404655,0.939174711
0.987530375,7,0.879145954,0.940878919
0.983268174,6,0.746029253,0.240563369
0.969174823,5,0.784701594,0.679502028
0.977978996,5,0.092953688,0.186793402
0.967576758,6,0.793231629,0.457488943
0.972206399,5,0.444590728,0.116714469
0.976501417,8,0.527084959,0.474826447
0.969500077,5,0.407956255,0.3828933
0.983262497,6,0.767798846,0.890746598
0.986067434,6,0.487678647,0.589165786
0.973667352,6,0.031923404,0.153179334
0.968297556,6,0.923975479,0.737551386
0.982105004,5,0.909900958,0.748939295
0.964381932,7,0.61717213,0.599060431
0.983490349,5,0.102657784,0.66561123
0.984278658,3,0.78707647,0.998783831
0.974357042,3,0.629050223,0.978132722
0.98350346,0,0.098800198,0.784040594
0.966085,1,0.806956314,0.926799431
0.980816992,4,0.237097143,0.548653582
0.972904093,2,0.733774793,0.722223342
0.966768291,2,0.344528483,0.265021826
0.971373347,3,0.781697293,0.839580489
0.98316109,2,0.765632732,0.24778313
0.980577449,2,0.798255022,0.767580234
0.98601479,3,0.792576293,0.850483323
0.980550487,3,0.642160123,0.414581402
0.986688552,1,0.329152544,0.197499745
0.984933415,4,0.430205892,0.567399767
0.960715719,1,0.935477589,0.097792679
0.964514951,2,0.586922889,0.723313066
0.968626531,5,0.926607286,0.672014351
0.986023947,7,0.222032578,0.342579701
0.966080061,8,0.91273074,0.802075805
0.982335059,9,0.22526273,0.970009396
0.963333192,9,0.38829793,0.714332173
0.974212188,7,0.854373933,0.753143712
0.988850672,5,0.975903311,0.746606224
0.96771681,5,0.296899767,0.86029564
0.982139756,8,0.786557267,0.715911182
0.96972079,6,0.212977972,0.662930279
0.968967483,6,0.453581782,0.520210101
0.980048917,5,0.652248951,0.913372746
0.985403477,5,0.62727396,0.184394296
0.982359184,6,0.325502182,0.551140956
0.985250746,6,0.399263905,0.716682415
0.986722024,8,0.75866108,0.947677766
0.987209537,2,0.444014697,0.438956098
0.985765778,1,0.499092797,0.66145942
0.973074768,2,0.946093079,0.169545527
0.966543197,2,0.437951087,0.234079366
0.988285497,1,0.551155033,0.213303349
0.979781507,3,0.447793661,0.750147792
0.98643362,2,0.925998816,0.248625591
0.967784659,0,0.736915976,0.612835804
0.989028736,3,0.488923407,0.78333013
0.963673936,4,0.302036563,0.912073663
0.988220438,1,0.723315663,0.892766095
0.962956885,0,0.636140901,0.856593657
0.960119784,2,0.745969063,0.724872333
0.983276789,3,0.927698972,0.832881072
0.969996673,2,0.734291482,0.208438693
0.984701415,2,0.583513044,0.565070483
0.980656546,2,0.887510268,0.912951626
0.961972928,4,0.67304189,0.932954807
0.979379892,3,0.479651191,0.86008516
0.968109164,3,0.739225432,0.433371451
0.980357894,1,0.629993231,0.846853844
0.983563505,4,0.698653982,0.609248561
0.989967966,0,0.71096239,0.858375636
0.971213932,4,0.3520664,0.499088712
0.986754335,3,0.590591471,0.874559233
0.96044615,2,0.218658664,0.792969794
0.98184703,2,0.398399028,0.332615824
0.980644766,2,0.203549788,0.582364021
0.977570593,3,0.390413744,0.518300716
0.983177168,2,0.521025253,0.926865677
0.976406379,2,0.80123051,0.535738443
0.961349743,0,0.98392722,0.770776886
0.986210773,3,0.396167739,0.093034028
0.961404769,0,0.456027886,0.725438281
0.961849438,1,0.273163428,0.767421107
0.981109272,3,0.745904451,0.916776223
0.987986844,0,0.588889545,0.58055986
0.97964882,4,0.725848994,0.941545785
0.982666284,3,0.859808623,0.429173906
0.988961745,4,0.499116152,0.58063228
0.979865776,3,0.632119356,0.780943341
0.961095061,4,0.554435358,0.634548971
0.981498182,2,0.664590911,0.670455227
0.968620644,2,0.447447379,0.69086014
0.988786249,1,0.310724567,0.501661344
0.984654728,4,0.900128101,0.532245541
0.987548141,3,0.538935068,0.873987069
0.973861579,1,0.606332966,0.814287305
0.982033137,3,0.810361264,0.851770278
0.963894684,1,0.381735166,0.439477508
0.9675486,2,0.735952637,0.33075676
0.987961723,2,0.960628471,0.569893045
0.977225225,4,0.590517513,0.684019068
0.978797653,2,0.635287337,0.280094049
0.970918054,1,0.301665566,0.809225708
0.963877707,1,0.558238582,0.876901673
0.973053199,2,0.853406612,0.80413628
0.981212672,1,0.342346591,0.799184255
0.9644685,0,0.454764052,0.851043559
0.972792997,0,0.920791865,0.318737819
0.973269207,5,0.929813733,0.548292994
0.980745071,7,0.536073639,0.306974871
0.965759039,7,0.432972352,0.578439499
0.973843634,7,0.279811691,0.471336826
0.962255725,5,0.644646826,0.590984256
0.971983468,7,0.518621541,0.3569962
0.971518747,6,0.360155782,0.894930095
0.986192193,9,0.77462872,0.231349909
0.96867009,6,0.901844867,0.189370211
0.960961474,5,0.831719727,0.515688736
0.96868699,6,0.865029889,0.551662935
0.983106159,7,0.607005004,0.657274732
0.984683437,8,0.766721095,0.208059484
0.971168608,5,0.612899212,0.713349759
0.989029953,8,0.826365212,0.548989395
0.98751501,8,0.934743507,0.58473916
0.972631534,8,0.670416033,0.582951359
0.9694347,2,0.659017282,0.956737041
0.983147861,1,0.563653807,0.114605753
0.985031045,1,0.529786696,0.198407391
0.973201898,4,0.368394016,0.819115196
0.972936398,0,0.193575987,0.123645978
0.967491279,2,0.297299338,0.493804258
0.978211506,1,0.427621078,0.439067495
0.966915021,0,0.978219084,0.70658808
0.960752753,1,0.386826175,0.22742635
0.960861186,2,0.898694973,0.588763203
0.966023325,0,0.450659941,0.572619697
0.967329191,2,0.612490687,0.747300528
0.972181581,3,0.432900596,0.515263642
0.971888624,4,0.578512736,0.534929839
0.971124924,2,0.36775885,0.535040916
0.967760572,4,0.662753733,0.717262868
0.962714621,0,0.573367517,0.851798563
0.971905427,4,0.669657143,0.669629088
0.983321737,0,0.409477554,0.695681534
0.978828402,1,0.473878996,0.579911836
0.980048089,3,0.803797606,0.838611439
0.972573093,2,0.800372903,0.796980792
0.974906812,3,0.488256751,0.523607173
0.960320519,4,0.575392013,0.367036988
0.961014518,1,0.260384591,0.589478997
0.968325125,1,0.565321903,0.062903899
0.988073584,6,0.859061296,0.825547351
0.965791219,8,0.160245502,0.638957087
0.960142132,7,0.582637392,0.321760461
0.967804775,8,0.259918476,0.712559614
0.967547431,7,0.656780313,0.504887989
0.960494911,5,0.560464397,0.818227688
0.983906072,6,0.822236057,0.875622091
0.985697371,6,0.977630349,0.923146638
0.969043314,5,0.781909942,0.870155195
0.967107106,5,0.047698973,0.62854979
0.978616433,8,0.686137207,0.853549794
0.961206367,5,0.943085151,0.698775922
0.973101074,8,0.894888796,0.949465532
0.986667722,5,0.845851368,0.94153035
0.972570316,6,0.93623421,0.694870742
